year,iso_code,country,Y,X1,X2,X3,X4,X5,D
2023,SWZ,Eswatini,21.61165116,6.125896984,40.30840216,3.02,5.35,10201.63798,LowFreedom
2013,SYC,Seychelles,52.50672852,48.31673038,63.94861374,5.8,7.25,24770.65146,HighFreedom
2014,SYC,Seychelles,62.25742044,53.04595455,65.6094701,5.81,7.3,25379.41807,HighFreedom
2015,SYC,Seychelles,58.80132138,53.09589936,65.34879922,5.83,7.34,27032.20839,HighFreedom
2016,SYC,Seychelles,59.84395194,52.25710496,71.01606571,5.9,7.38,29905.13474,HighFreedom
2017,SYC,Seychelles,57.51148043,51.518474,77.93820425,5.93,7.42,31595.66806,HighFreedom
2018,SYC,Seychelles,5.818684239,40.4895315,80.97906299,6.01,7.52,32841.42425,HighFreedom
2019,SYC,Seychelles,6.268272719,42.6461276,86.5845621,5.97,7.52,34346.07089,HighFreedom
2020,SYC,Seychelles,7.129372863,39.64752075,85.68980291,5.98,7.52,30056.19943,HighFreedom
2021,SYC,Seychelles,7.235414958,37.9934398,88.65135953,5.98,6.77,29979.82727,HighFreedom
2022,SYC,Seychelles,25.76610602,31.40374751,75.36899403,5.96,6.77,27978.17706,HighFreedom
2023,SYC,Seychelles,39.27032191,32.40948866,75.27365109,5.99,6.8,28635.35636,HighFreedom
2013,THA,Thailand,74.05149745,11.84151312,100.2534419,4.38,7.11,18242.42567,LowFreedom
2014,THA,Thailand,75.42822145,12.23164771,111.6251368,4.89,6.96,18324.61447,LowFreedom
2015,THA,Thailand,76.1831574,12.22314092,114.5194573,5.04,6.96,18811.99751,LowFreedom
2016,THA,Thailand,74.66384772,12.03571079,114.6137271,5,7,19370.60878,LowFreedom
2017,THA,Thailand,73.27085151,11.53287243,114.5399193,4.98,6.89,20094.67788,LowFreedom
2018,THA,Thailand,73.04532504,11.36059016,114.09676,5.04,6.95,20879.90278,LowFreedom
2019,THA,Thailand,73.40547314,10.9040379,111.6742369,5.06,6.94,21277.83927,LowFreedom
2020,THA,Thailand,87.03401506,10.26821777,108.4731395,5.04,6.81,19957.25714,HighFreedom
2021,THA,Thailand,88.00856044,9.354151005,104.8244373,5.06,6.71,20242.77,HighFreedom
2022,THA,Thailand,85.43177076,8.695374094,99.73388034,5.08,6.68,20762.79526,HighFreedom
2023,THA,Thailand,83.48212266,8.347189471,97.87498492,5.12,6.83,21191.45403,HighFreedom
2013,TJK,Tajikistan,9.957575933,6.896762503,11.01873426,3.52,5.79,2828.385421,LowFreedom
2014,TJK,Tajikistan,14.13534742,7.060917528,13.76976715,3.62,5.95,2943.088679,LowFreedom
2015,TJK,Tajikistan,16.88453999,7.086147553,14.51517321,3.74,5.77,3041.444796,LowFreedom
2016,TJK,Tajikistan,16.15014336,6.889340296,14.83715067,3.73,6.01,3169.966782,LowFreedom
2017,TJK,Tajikistan,14.40779021,5.128222784,12.412836070000001,3.82,5.94,3312.712022,LowFreedom
2018,TJK,Tajikistan,12.72338979,4.729850262,12.010631,3.89,6.04,3479.69236,LowFreedom
2019,TJK,Tajikistan,11.34534404,4.579343104,15.22978502,3.87,6.09,3649.883755,LowFreedom
2020,TJK,Tajikistan,12.50700355,4.610105044,21.85972318,3.83,6.08,3724.748959,LowFreedom
2021,TJK,Tajikistan,8.886619011,3.472150929,23.57056304,3.8,6.12,3985.912476,LowFreedom
2022,TJK,Tajikistan,12.36956016,3.637605368,28.24879123,3.77,6.11,4213.756184,LowFreedom
2023,TJK,Tajikistan,13.94830736,3.84390157,36.02652517,3.76,6.09,4472.324138,LowFreedom
2013,TLS,Timor-Leste,36.33445687,4.778287462,3.040728385,3.66,6.91,4342.353469,LowFreedom
2014,TLS,Timor-Leste,40.29436916,4.917726437,5.198739376,3.6,6.64,4447.484581,LowFreedom
2015,TLS,Timor-Leste,45.56075727,4.906985366,6.542647155,3.62,6.6,4469.936113,LowFreedom
2016,TLS,Timor-Leste,55.88130954,4.761419802,6.084036414,3.63,5.41,4517.581269,LowFreedom
2017,TLS,Timor-Leste,62.43853933,5.008051406,11.81386485,4.27,6.3,4292.078142,LowFreedom
2018,TLS,Timor-Leste,65.02503956,5.862373912,11.4752851,4.6,6.29,4210.490503,LowFreedom
2019,TLS,Timor-Leste,51.06822853,6.059908253,8.726267884,4.62,6.59,5096.451711,LowFreedom
2020,TLS,Timor-Leste,51.14469662,5.538547109,13.19823992,4.6,6.48,6598.034599,LowFreedom
2021,TLS,Timor-Leste,39.89353429,5.391893117,13.07820884,4.58,6.15,6824.792339,LowFreedom
2022,TLS,Timor-Leste,53.54941273,5.379296433,15.46547724,4.5,6.82,5347.00759,LowFreedom
2023,TLS,Timor-Leste,83.9408264,5.272129765,16.1458974,4.55,6.86,4330.463856,LowFreedom
2013,TTO,Trinidad and Tobago,41.28995212,12.47146222,40.02036385,5.48,6.53,38033.89842,LowFreedom
2014,TTO,Trinidad and Tobago,43.95192348,13.24152542,40.18756667,5.44,6.62,39299.08591,LowFreedom
2015,TTO,Trinidad and Tobago,48.89973449,12.90207235,40.73368556,5.4,6.59,38951.92457,LowFreedom
2016,TTO,Trinidad and Tobago,55.29634047,12.84106794,41.73347079,5.39,6.92,35955.50195,HighFreedom
2017,TTO,Trinidad and Tobago,52.91784957,12.15287772,42.76350957,5.39,6.86,34153.88426,HighFreedom
2018,TTO,Trinidad and Tobago,54.82347477,11.81464816,43.25978866,5.3,6.89,33753.5953,HighFreedom
2019,TTO,Trinidad and Tobago,58.70008779,11.56240628,44.44299914,5.31,6.88,33793.70547,HighFreedom
2020,TTO,Trinidad and Tobago,69.87806558,11.25599832,44.21356141,5.34,6.88,30723.40355,HighFreedom
2021,TTO,Trinidad and Tobago,61.04221203,11.1316588,44.52663519,5.36,6.31,30424.66489,LowFreedom
2022,TTO,Trinidad and Tobago,53.2575768,10.48492322,44.62813472,5.39,6.19,30793.39983,LowFreedom
2023,TTO,Trinidad and Tobago,61.06253304,10.3480052,44.96029845,5.32,6.53,31193.9157,LowFreedom
2013,TUN,Tunisia,58.02674035,18.01361345,23.00948385,4.99,5.7,12587.98124,LowFreedom
2014,TUN,Tunisia,58.45761751,19.10340715,24.33480173,5.08,5.75,12823.98881,LowFreedom
2015,TUN,Tunisia,57.98766244,19.83611849,26.19579006,5.22,5.68,12802.76104,LowFreedom
2016,TUN,Tunisia,59.31347505,20.49039341,27.53216241,5.19,5.68,12803.87361,LowFreedom
2017,TUN,Tunisia,61.50182781,21.54883357,29.77698617,5.18,5.72,12953.52321,LowFreedom
2018,TUN,Tunisia,60.51717552,21.96379966,30.56326255,5.12,5.63,13163.59059,LowFreedom
2019,TUN,Tunisia,61.21611323,22.15207025,32.0923901,5.12,5.66,13249.22409,LowFreedom
2020,TUN,Tunisia,68.82205481,22.26170197,32.85189569,5.1,5.42,11955.56592,LowFreedom
2021,TUN,Tunisia,68.20058235,22.28698536,33.23691862,4.96,5.59,12444.3264,LowFreedom
2022,TUN,Tunisia,69.81419435,22.50804035,33.31803927,4.72,5.38,12702.45358,LowFreedom
2023,TUN,Tunisia,68.87664415,22.42043755,34.78584577,4.62,5.61,12622.96039,LowFreedom
2013,TUR,Turkiye,45.63945562,19.20776992,73.27137222,5.18,6.49,23756.27304,HighFreedom
2014,TUR,Turkiye,45.16333814,19.1871519,77.98052745,4.97,6.45,24595.69906,LowFreedom
2015,TUR,Turkiye,46.42327237,18.77809998,81.06503916,4.97,6.41,25746.43245,LowFreedom
2016,TUR,Turkiye,52.23255615,17.77763991,79.89707647,4.88,6.37,26246.49471,LowFreedom
2017,TUR,Turkiye,51.24408196,17.10870654,80.94321325,4.66,5.9,27851.982,LowFreedom
2018,TUR,Turkiye,50.49902615,16.66702884,82.99320728,4.67,5.92,28305.46125,LowFreedom
2019,TUR,Turkiye,50.73764474,15.9845482,83.34788903,4.75,5.83,28132.05357,LowFreedom
2020,TUR,Turkiye,58.41135546,15.38400094,81.98692657,4.73,5.81,28378.55208,LowFreedom
2021,TUR,Turkiye,61.56909722,14.96112316,80.10703061,4.75,5.9,31338.26652,LowFreedom
2022,TUR,Turkiye,50.02561989,14.44276603,78.72139266,4.74,5.81,32748.3189,LowFreedom
2023,TUR,Turkiye,47.11684653,14.17732358,79.37201969,4.72,5.72,34282.5365,LowFreedom
2013,TZA,Tanzania,19.80141712,2.514473847,5.676164335,5.18,6.47,2924.863281,LowFreedom
2014,TZA,Tanzania,20.06161937,2.646675826,5.789603368,5.2,6.47,3027.569092,LowFreedom
2015,TZA,Tanzania,20.61302124,2.647454556,6.136965992,5.32,6.51,3111.44458,LowFreedom
2016,TZA,Tanzania,25.60522966,2.824476379,6.611539638,5.36,6.5,3214.246826,LowFreedom
2017,TZA,Tanzania,24.60001515,2.754271172,6.919344808,5.3,6.5,3319.376709,LowFreedom
2018,TZA,Tanzania,16.24539727,2.520088885,6.637678833,5.11,6.44,3392.688721,LowFreedom
2019,TZA,Tanzania,15.67956826,2.675266024,6.201344535,5.18,6.39,3484.632568,LowFreedom
2020,TZA,Tanzania,15.69203626,2.490782945,5.960501512,5.15,6.42,3449.821533,LowFreedom
2021,TZA,Tanzania,17.08137632,2.462926243,5.731901075,5.15,6.41,3493.083008,LowFreedom
2022,TZA,Tanzania,17.76814881,2.357880703,5.638881177,5.21,6.63,3546.980957,LowFreedom
2023,TZA,Tanzania,18.27329578,2.73875898,5.59545495,5.22,6.6,3620.793457,LowFreedom
2013,UGA,Uganda,11.35701092,3.013921775,4.938407605,4.26,6.54,2420.888081,LowFreedom
2014,UGA,Uganda,12.14464733,3.110253305,4.540009541,4.33,6.65,2470.503809,LowFreedom
2015,UGA,Uganda,12.87435661,3.094054961,4.730876739,4.44,6.72,2520.020103,LowFreedom
2016,UGA,Uganda,13.71307308,2.937036999,4.626569989,4.41,6.57,2554.227691,LowFreedom
2017,UGA,Uganda,14.0383125,2.709378217,4.265630065,4.34,6.61,2543.847544,LowFreedom
2018,UGA,Uganda,13.61862944,2.626731267,4.213527971,4.33,6.6,2613.879764,LowFreedom
2019,UGA,Uganda,14.4293322,2.615601885,4.107781321,4.45,6.58,2689.410091,LowFreedom
2020,UGA,Uganda,16.60403892,2.48029439,3.966828444,4.47,6.46,2678.009072,LowFreedom
2021,UGA,Uganda,18.98478694,2.297645965,3.744020012,4.46,6.34,2684.920359,LowFreedom
2022,UGA,Uganda,18.39453436,2.315005624,3.631902265,4.54,6.43,2724.906096,LowFreedom
2023,UGA,Uganda,18.00083109,2.236247937,3.607324541,4.96,6.48,2791.055769,LowFreedom
2013,UKR,Ukraine,43.73808505,49.37387147,102.4496407,4.36,5.06,17889.0918,LowFreedom
2014,UKR,Ukraine,40.41766443,39.60636253,93.49983505,4.37,5.11,16978.8125,LowFreedom
2015,UKR,Ukraine,34.2816106,31.42904202,85.73287125,4.5,4.78,15403.70996,LowFreedom
2016,UKR,Ukraine,31.92056287,27.01797414,87.39450599,4.64,5.25,15856.8125,LowFreedom
2017,UKR,Ukraine,28.42422884,24.92437888,96.25096971,4.71,5.21,16310.36035,LowFreedom
2018,UKR,Ukraine,24.76505383,22.45677248,95.67730536,4.75,5.3,16978.98438,LowFreedom
2019,UKR,Ukraine,25.39115446,21.22912675,94.4363655,4.8,5.28,17636.55469,LowFreedom
2020,UKR,Ukraine,30.3125843,19.04289481,91.82226026,4.77,4.9,17092.53906,LowFreedom
2021,UKR,Ukraine,26.19697467,17.95431766,89.43373109,4.8,4.76,17846.4082,LowFreedom
2022,UKR,Ukraine,33.3886485,15.43845793,80.87887211,4.53,4.27,13787.12109,LowFreedom
2023,UKR,Ukraine,34.56299498,16.06742431,90.10868827,4.57,4.58,15916.95801,LowFreedom
2013,URY,Uruguay,35.37159624,12.76050961,45.59501495,6.29,6.91,28119.48333,HighFreedom
2014,URY,Uruguay,37.85541343,12.38322561,52.71391454,6.34,6.82,28935.09744,HighFreedom
2015,URY,Uruguay,43.88784245,12.16192759,55.53821424,6.35,6.77,28941.62941,HighFreedom
2016,URY,Uruguay,41.56590822,11.60922162,83.28680282,6.29,6.95,29332.56726,HighFreedom
2017,URY,Uruguay,39.43842171,11.13696908,86.11596155,6.28,6.94,29762.43332,HighFreedom
2018,URY,Uruguay,41.18324734,10.18937037,121.8278174,6.29,6.98,29757.93885,HighFreedom
2019,URY,Uruguay,49.62200365,9.993284955,263.2917143,6.35,6.99,30010.57426,HighFreedom
2020,URY,Uruguay,60.57384131,10.16248232,265.9121727,6.36,6.92,27788.1855,HighFreedom
2021,URY,Uruguay,59.72221172,9.792952144,280.7069342,6.32,6.82,29431.88501,HighFreedom
2022,URY,Uruguay,55.55971491,9.656125336,304.149729,6.29,6.9,30804.70328,HighFreedom
2023,URY,Uruguay,53.53016883,9.0380994,317.7853825,6.32,6.51,31059.25371,HighFreedom
2013,VNM,Vietnam,85.67311966,3.692646408,22.15732996,4.86,5.48,8324.198713,LowFreedom
2014,VNM,Vietnam,90.73806677,3.879248408,22.97995599,4.96,5.5,8751.882806,LowFreedom
2015,VNM,Vietnam,100.1073391,3.795761175,24.00627596,5.01,5.57,9248.023961,LowFreedom
2016,VNM,Vietnam,109.0703627,3.872907172,24.49943306,5.06,5.75,9743.188223,LowFreedom
2017,VNM,Vietnam,112.3516521,3.487865952,24.40811096,5.04,5.85,10290.54871,LowFreedom
2018,VNM,Vietnam,113.8077993,3.959809559,25.60924853,5.05,5.94,10936.89379,LowFreedom
2019,VNM,Vietnam,119.3908538,4.023028634,26.16605098,5.04,5.93,11628.61391,LowFreedom
2020,VNM,Vietnam,131.3525666,4.039983866,26.47834552,5.16,5.84,11851.39657,LowFreedom
2021,VNM,Vietnam,137.268348,2.929523323,27.2070978,5.33,5.83,12048.90199,LowFreedom
2022,VNM,Vietnam,131.3749439,3.026817684,27.74648821,5.34,5.85,12979.7639,LowFreedom
2023,VNM,Vietnam,138.7311008,3.071877712,27.34166825,5.3,5.85,13545.93466,LowFreedom
2013,ZAF,South Africa,37.51032342,9.789071037,56.39551273,6.03,6.69,14699.06681,LowFreedom
2014,ZAF,South Africa,38.30794995,10.49619002,63.50044013,5.98,6.56,14661.26243,LowFreedom
2015,ZAF,South Africa,40.26673495,10.03788231,66.25199049,6.1,6.37,14559.47438,LowFreedom
2016,ZAF,South Africa,40.07683491,9.824668651,66.85258163,5.87,6.44,14519.03086,LowFreedom
2017,ZAF,South Africa,40.44276791,10.15832475,66.17664843,5.81,6.26,14591.43668,LowFreedom
2018,ZAF,South Africa,40.72182787,9.844982323,64.87803148,5.76,6.17,14571.37563,LowFreedom
2019,ZAF,South Africa,41.75455232,9.226943971,62.82184459,5.77,6.19,14370.23804,LowFreedom
2020,ZAF,South Africa,47.68947429,8.805490537,55.95885843,5.79,6.03,13266.78581,LowFreedom
2021,ZAF,South Africa,45.69500001,8.893403585,50.62859126,5.91,6.43,13711.29357,LowFreedom
2022,ZAF,South Africa,46.09801514,8.476996226,46.91286335,5.91,6.48,13777.19275,LowFreedom
2023,ZAF,South Africa,46.91690325,8.083727296,46.77732163,5.88,6.47,13690.38946,LowFreedom
2013,ZMB,Zambia,20.42347195,4.354955167,8.901336935,5.13,5.5,3535.22449,LowFreedom
2014,ZMB,Zambia,20.91677763,4.591500648,9.955942359,5.16,5.44,3585.577485,LowFreedom
2015,ZMB,Zambia,25.30850077,4.560516384,10.70052869,5.14,5.41,3576.925448,LowFreedom
2016,ZMB,Zambia,21.58695756,4.567448183,10.8932567,5.18,5.41,3598.17166,LowFreedom
2017,ZMB,Zambia,21.80816737,4.401580808,11.01428437,5.14,5.5,3612.505977,LowFreedom
2018,ZMB,Zambia,22.25787597,3.72542168,10.99696667,5.1,5.43,3646.959665,LowFreedom
2019,ZMB,Zambia,22.94659752,3.13076725,9.661202005,5,5.39,3591.564189,LowFreedom
2020,ZMB,Zambia,31.63052191,3.009225823,9.555449384,4.9,5.23,3391.595412,LowFreedom
2021,ZMB,Zambia,25.54633958,2.742298117,8.405545695,5.06,5.44,3503.034914,LowFreedom
2022,ZMB,Zambia,29.76389787,2.66372651,7.991179531,5.14,5.61,3585.123791,LowFreedom
2023,ZMB,Zambia,32.00163702,2.602001796,8.362983407,5.27,5.53,3673.484197,LowFreedom
